Area,Date,Hour,Trip_forecast,Latitude,Longitude
111,4/7/2021,6,21.08795185,25.05805382,55.20784314
111,4/8/2021,6,22.4083012,25.05805382,55.20784314
111,4/9/2021,6,16.85258859,25.05805382,55.20784314
111,4/10/2021,6,16.79408416,25.05805382,55.20784314
111,4/11/2021,6,24.05507336,25.05805382,55.20784314
111,4/12/2021,6,19.09697104,25.05805382,55.20784314
111,4/13/2021,6,21.12486841,25.05805382,55.20784314
111,4/14/2021,6,20.70656274,25.05805382,55.20784314
111,4/1/2021,7,40.5820241,25.05805382,55.20784314
111,4/2/2021,7,20.81623273,25.05805382,55.20784314
111,4/3/2021,7,24.14326495,25.05805382,55.20784314
111,4/4/2021,7,44.5339537,25.05805382,55.20784314
111,4/5/2021,7,43.00573814,25.05805382,55.20784314
111,4/6/2021,7,43.23867714,25.05805382,55.20784314
111,4/7/2021,7,40.6828988,25.05805382,55.20784314
111,4/8/2021,7,40.66495019,25.05805382,55.20784314
111,4/9/2021,7,20.89915882,25.05805382,55.20784314
111,4/10/2021,7,24.22619104,25.05805382,55.20784314
111,4/11/2021,7,44.61687979,25.05805382,55.20784314
111,4/12/2021,7,43.08866423,25.05805382,55.20784314
111,4/13/2021,7,43.32160323,25.05805382,55.20784314
111,4/14/2021,7,40.76582489,25.05805382,55.20784314
111,4/1/2021,8,72.83397618,25.05805382,55.20784314
111,4/2/2021,8,44.1029261,25.05805382,55.20784314
111,4/3/2021,8,51.21416979,25.05805382,55.20784314
111,4/4/2021,8,80.7821631,25.05805382,55.20784314
111,4/5/2021,8,77.28419527,25.05805382,55.20784314
111,4/6/2021,8,73.34048931,25.05805382,55.20784314
111,4/7/2021,8,73.2784101,25.05805382,55.20784314
111,4/8/2021,8,74.25319006,25.05805382,55.20784314
111,4/9/2021,8,45.52213999,25.05805382,55.20784314
111,4/10/2021,8,52.63338367,25.05805382,55.20784314
111,4/11/2021,8,82.20137699,25.05805382,55.20784314
111,4/12/2021,8,78.70340916,25.05805382,55.20784314
111,4/13/2021,8,74.7597032,25.05805382,55.20784314
111,4/14/2021,8,74.69762399,25.05805382,55.20784314
111,4/1/2021,9,82.93248565,25.05805382,55.20784314
111,4/2/2021,9,60.37266087,25.05805382,55.20784314
111,4/3/2021,9,66.55250067,25.05805382,55.20784314
111,4/4/2021,9,86.41658135,25.05805382,55.20784314
111,4/5/2021,9,89.76198784,25.05805382,55.20784314
111,4/6/2021,9,86.78478351,25.05805382,55.20784314
111,4/7/2021,9,84.02054539,25.05805382,55.20784314
111,4/8/2021,9,84.65454336,25.05805382,55.20784314
111,4/9/2021,9,62.09471859,25.05805382,55.20784314
111,4/10/2021,9,68.27455838,25.05805382,55.20784314
111,4/11/2021,9,88.13863906,25.05805382,55.20784314
111,4/12/2021,9,91.48404555,25.05805382,55.20784314
111,4/13/2021,9,88.50684123,25.05805382,55.20784314
111,4/14/2021,9,85.74260311,25.05805382,55.20784314
111,4/1/2021,10,70.22395056,25.05805382,55.20784314
111,4/2/2021,10,61.1498079,25.05805382,55.20784314
111,4/3/2021,10,67.74766252,25.05805382,55.20784314
111,4/4/2021,10,71.44276158,25.05805382,55.20784314
111,4/5/2021,10,70.38458676,25.05805382,55.20784314
111,4/6/2021,10,72.88996702,25.05805382,55.20784314
111,4/7/2021,10,71.23236421,25.05805382,55.20784314
111,4/8/2021,10,71.35579096,25.05805382,55.20784314
111,4/9/2021,10,62.28164829,25.05805382,55.20784314
111,4/10/2021,10,68.87950292,25.05805382,55.20784314
111,4/11/2021,10,72.57460198,25.05805382,55.20784314
111,4/12/2021,10,71.51642716,25.05805382,55.20784314
111,4/13/2021,10,74.02180741,25.05805382,55.20784314
111,4/14/2021,10,72.36420461,25.05805382,55.20784314
111,4/1/2021,11,67.63518099,25.05805382,55.20784314
111,4/2/2021,11,63.43617607,25.05805382,55.20784314
111,4/3/2021,11,75.00228587,25.05805382,55.20784314
111,4/4/2021,11,69.57149222,25.05805382,55.20784314
111,4/5/2021,11,70.25566802,25.05805382,55.20784314
111,4/6/2021,11,69.69894389,25.05805382,55.20784314
111,4/7/2021,11,67.25420427,25.05805382,55.20784314
111,4/8/2021,11,68.43419656,25.05805382,55.20784314
111,4/9/2021,11,64.23519164,25.05805382,55.20784314
111,4/10/2021,11,75.80130143,25.05805382,55.20784314
111,4/11/2021,11,70.37050779,25.05805382,55.20784314
111,4/12/2021,11,71.05468359,25.05805382,55.20784314
111,4/13/2021,11,70.49795946,25.05805382,55.20784314
111,4/14/2021,11,68.05321984,25.05805382,55.20784314
111,4/1/2021,12,66.99081828,25.05805382,55.20784314
111,4/2/2021,12,76.19252172,25.05805382,55.20784314
111,4/3/2021,12,71.20978128,25.05805382,55.20784314
111,4/4/2021,12,70.28004024,25.05805382,55.20784314
111,4/5/2021,12,66.86121407,25.05805382,55.20784314
111,4/6/2021,12,67.61943317,25.05805382,55.20784314
111,4/7/2021,12,70.52594427,25.05805382,55.20784314
111,4/8/2021,12,67.75018646,25.05805382,55.20784314
111,4/9/2021,12,76.9518899,25.05805382,55.20784314
111,4/10/2021,12,71.96914946,25.05805382,55.20784314
111,4/11/2021,12,71.03940842,25.05805382,55.20784314
111,4/12/2021,12,67.62058224,25.05805382,55.20784314
111,4/13/2021,12,68.37880134,25.05805382,55.20784314
111,4/14/2021,12,71.28531245,25.05805382,55.20784314
111,4/1/2021,13,64.68943165,25.05805382,55.20784314
111,4/2/2021,13,70.23692617,25.05805382,55.20784314
111,4/3/2021,13,70.71732358,25.05805382,55.20784314
111,4/4/2021,13,64.47475774,25.05805382,55.20784314
111,4/5/2021,13,61.69030337,25.05805382,55.20784314
111,4/6/2021,13,63.04190865,25.05805382,55.20784314
111,4/7/2021,13,64.26941949,25.05805382,55.20784314
111,4/8/2021,13,64.87652406,25.05805382,55.20784314
111,4/9/2021,13,70.42401859,25.05805382,55.20784314
111,4/10/2021,13,70.904416,25.05805382,55.20784314
111,4/11/2021,13,64.66185016,25.05805382,55.20784314
111,4/12/2021,13,61.87739578,25.05805382,55.20784314
111,4/13/2021,13,63.22900107,25.05805382,55.20784314
111,4/14/2021,13,64.45651191,25.05805382,55.20784314
111,4/1/2021,14,59.07149522,25.05805382,55.20784314
111,4/2/2021,14,57.12253349,25.05805382,55.20784314
111,4/3/2021,14,58.75751172,25.05805382,55.20784314
111,4/4/2021,14,55.88939288,25.05805382,55.20784314
111,4/5/2021,14,53.80680002,25.05805382,55.20784314
111,4/6/2021,14,55.29004916,25.05805382,55.20784314
111,4/7/2021,14,55.59735828,25.05805382,55.20784314
111,4/8/2021,14,58.31202279,25.05805382,55.20784314
111,4/9/2021,14,56.36306106,25.05805382,55.20784314
111,4/10/2021,14,57.99803929,25.05805382,55.20784314
111,4/11/2021,14,55.12992045,25.05805382,55.20784314
111,4/12/2021,14,53.04732759,25.05805382,55.20784314
111,4/13/2021,14,54.53057673,25.05805382,55.20784314
111,4/14/2021,14,54.83788585,25.05805382,55.20784314
111,4/1/2021,15,61.81532324,25.05805382,55.20784314
111,4/2/2021,15,66.96899585,25.05805382,55.20784314
111,4/3/2021,15,63.67207676,25.05805382,55.20784314
111,4/4/2021,15,63.61642769,25.05805382,55.20784314
111,4/5/2021,15,61.49540364,25.05805382,55.20784314
111,4/6/2021,15,60.86199908,25.05805382,55.20784314
111,4/7/2021,15,62.34197322,25.05805382,55.20784314
111,4/8/2021,15,61.88702646,25.05805382,55.20784314
111,4/9/2021,15,67.04069906,25.05805382,55.20784314
111,4/10/2021,15,63.74377997,25.05805382,55.20784314
111,4/11/2021,15,63.6881309,25.05805382,55.20784314
111,4/12/2021,15,61.56710685,25.05805382,55.20784314
111,4/13/2021,15,60.93370229,25.05805382,55.20784314
111,4/14/2021,15,62.41367643,25.05805382,55.20784314
111,4/1/2021,16,53.85654801,25.05805382,55.20784314
111,4/2/2021,16,50.09510081,25.05805382,55.20784314
111,4/3/2021,16,51.19698659,25.05805382,55.20784314
111,4/4/2021,16,52.83251409,25.05805382,55.20784314
111,4/5/2021,16,46.31672611,25.05805382,55.20784314
111,4/6/2021,16,48.7691498,25.05805382,55.20784314
111,4/7/2021,16,47.94080937,25.05805382,55.20784314
111,4/8/2021,16,53.68660211,25.05805382,55.20784314
111,4/9/2021,16,49.92515492,25.05805382,55.20784314
111,4/10/2021,16,51.0270407,25.05805382,55.20784314
111,4/11/2021,16,52.6625682,25.05805382,55.20784314
111,4/12/2021,16,46.14678022,25.05805382,55.20784314
111,4/13/2021,16,48.59920391,25.05805382,55.20784314
111,4/14/2021,16,47.77086348,25.05805382,55.20784314
111,4/1/2021,17,57.83673501,25.05805382,55.20784314
111,4/2/2021,17,59.15173337,25.05805382,55.20784314
111,4/3/2021,17,55.19614745,25.05805382,55.20784314
111,4/4/2021,17,57.48002632,25.05805382,55.20784314
111,4/5/2021,17,57.31948271,25.05805382,55.20784314
111,4/6/2021,17,54.44060058,25.05805382,55.20784314
111,4/7/2021,17,53.48399467,25.05805382,55.20784314
111,4/8/2021,17,59.34863638,25.05805382,55.20784314
111,4/9/2021,17,60.66363475,25.05805382,55.20784314
111,4/10/2021,17,56.70804883,25.05805382,55.20784314
111,4/11/2021,17,58.9919277,25.05805382,55.20784314
111,4/12/2021,17,58.83138408,25.05805382,55.20784314
111,4/13/2021,17,55.95250195,25.05805382,55.20784314
111,4/14/2021,17,54.99589604,25.05805382,55.20784314
111,4/1/2021,18,73.21393188,25.05805382,55.20784314
111,4/2/2021,18,66.99834852,25.05805382,55.20784314
111,4/3/2021,18,63.65226165,25.05805382,55.20784314
111,4/4/2021,18,68.73211018,25.05805382,55.20784314
111,4/5/2021,18,63.04447736,25.05805382,55.20784314
111,4/6/2021,18,63.25319174,25.05805382,55.20784314
111,4/7/2021,18,63.50296249,25.05805382,55.20784314
111,4/8/2021,18,73.75010151,25.05805382,55.20784314
111,4/9/2021,18,67.53451815,25.05805382,55.20784314
111,4/10/2021,18,64.18843129,25.05805382,55.20784314
111,4/11/2021,18,69.26827981,25.05805382,55.20784314
111,4/12/2021,18,63.58064699,25.05805382,55.20784314
111,4/13/2021,18,63.78936137,25.05805382,55.20784314
111,4/14/2021,18,64.03913212,25.05805382,55.20784314
111,4/1/2021,19,97.61841677,25.05805382,55.20784314
111,4/2/2021,19,88.39105799,25.05805382,55.20784314
111,4/3/2021,19,81.44752578,25.05805382,55.20784314
111,4/4/2021,19,81.91090594,25.05805382,55.20784314
111,4/5/2021,19,81.67051343,25.05805382,55.20784314
111,4/6/2021,19,86.45526646,25.05805382,55.20784314
111,4/7/2021,19,85.59864242,25.05805382,55.20784314
111,4/8/2021,19,99.81542701,25.05805382,55.20784314
111,4/9/2021,19,90.58806823,25.05805382,55.20784314
111,4/10/2021,19,83.64453602,25.05805382,55.20784314
111,4/11/2021,19,84.10791617,25.05805382,55.20784314
111,4/12/2021,19,83.86752367,25.05805382,55.20784314
111,4/13/2021,19,88.6522767,25.05805382,55.20784314
111,4/14/2021,19,87.79565266,25.05805382,55.20784314
111,4/1/2021,20,77.45984065,25.05805382,55.20784314
111,4/2/2021,20,70.7194261,25.05805382,55.20784314
111,4/3/2021,20,60.95531975,25.05805382,55.20784314
111,4/4/2021,20,61.3817185,25.05805382,55.20784314
111,4/5/2021,20,61.33389315,25.05805382,55.20784314
111,4/6/2021,20,61.25154351,25.05805382,55.20784314
111,4/7/2021,20,63.81895914,25.05805382,55.20784314
111,4/8/2021,20,78.14282244,25.05805382,55.20784314
111,4/9/2021,20,71.4024079,25.05805382,55.20784314
111,4/10/2021,20,61.63830155,25.05805382,55.20784314
111,4/11/2021,20,62.0647003,25.05805382,55.20784314
111,4/12/2021,20,62.01687495,25.05805382,55.20784314
111,4/13/2021,20,61.9345253,25.05805382,55.20784314
111,4/14/2021,20,64.50194094,25.05805382,55.20784314
111,4/1/2021,21,62.7275318,25.05805382,55.20784314
111,4/2/2021,21,60.24760857,25.05805382,55.20784314
111,4/3/2021,21,48.96932326,25.05805382,55.20784314
111,4/4/2021,21,50.29351559,25.05805382,55.20784314
111,4/5/2021,21,50.22988005,25.05805382,55.20784314
111,4/6/2021,21,45.86965785,25.05805382,55.20784314
111,4/7/2021,21,48.52585609,25.05805382,55.20784314
111,4/8/2021,21,63.79563783,25.05805382,55.20784314
111,4/9/2021,21,61.3157146,25.05805382,55.20784314
111,4/10/2021,21,50.03742929,25.05805382,55.20784314
111,4/11/2021,21,51.36162162,25.05805382,55.20784314
111,4/12/2021,21,51.29798608,25.05805382,55.20784314
111,4/13/2021,21,46.93776388,25.05805382,55.20784314
111,4/14/2021,21,49.59396213,25.05805382,55.20784314
111,4/1/2021,22,41.59778254,25.05805382,55.20784314
111,4/2/2021,22,45.32821739,25.05805382,55.20784314
111,4/3/2021,22,38.51976878,25.05805382,55.20784314
111,4/4/2021,22,39.697412,25.05805382,55.20784314
111,4/5/2021,22,30.64169573,25.05805382,55.20784314
111,4/6/2021,22,34.39005997,25.05805382,55.20784314
111,4/7/2021,22,36.60795063,25.05805382,55.20784314
111,4/8/2021,22,41.29366643,25.05805382,55.20784314
111,4/9/2021,22,45.02410129,25.05805382,55.20784314
111,4/10/2021,22,38.21565268,25.05805382,55.20784314
111,4/11/2021,22,39.3932959,25.05805382,55.20784314
111,4/12/2021,22,30.33757963,25.05805382,55.20784314
111,4/13/2021,22,34.08594387,25.05805382,55.20784314
111,4/14/2021,22,36.30383452,25.05805382,55.20784314
111,4/1/2021,23,42.04480071,25.05805382,55.20784314
111,4/2/2021,23,41.20757074,25.05805382,55.20784314
111,4/3/2021,23,32.13765197,25.05805382,55.20784314
111,4/4/2021,23,33.17022542,25.05805382,55.20784314
111,4/5/2021,23,28.82303475,25.05805382,55.20784314
111,4/6/2021,23,29.56605715,25.05805382,55.20784314
111,4/7/2021,23,32.31581525,25.05805382,55.20784314
111,4/8/2021,23,42.37585703,25.05805382,55.20784314
111,4/9/2021,23,41.53862706,25.05805382,55.20784314
111,4/10/2021,23,32.46870829,25.05805382,55.20784314
111,4/11/2021,23,33.50128174,25.05805382,55.20784314
111,4/12/2021,23,29.15409107,25.05805382,55.20784314
111,4/13/2021,23,29.89711347,25.05805382,55.20784314
111,4/14/2021,23,32.64687156,25.05805382,55.20784314
114,4/1/2021,0,67.1161802,25.06988506,55.14507294
114,4/2/2021,0,108.7671676,25.06988506,55.14507294
114,4/3/2021,0,95.16589229,25.06988506,55.14507294
114,4/4/2021,0,50.56907707,25.06988506,55.14507294
114,4/5/2021,0,48.5509572,25.06988506,55.14507294
114,4/6/2021,0,51.31675759,25.06988506,55.14507294
114,4/7/2021,0,52.29198438,25.06988506,55.14507294
114,4/8/2021,0,68.57999128,25.06988506,55.14507294
114,4/9/2021,0,110.2309787,25.06988506,55.14507294
114,4/10/2021,0,96.62970337,25.06988506,55.14507294
114,4/11/2021,0,52.03288815,25.06988506,55.14507294
114,4/12/2021,0,50.01476828,25.06988506,55.14507294
114,4/13/2021,0,52.78056867,25.06988506,55.14507294
114,4/14/2021,0,53.75579547,25.06988506,55.14507294
114,4/1/2021,1,32.12611058,25.06988506,55.14507294
114,4/2/2021,1,69.44217778,25.06988506,55.14507294
114,4/3/2021,1,66.39790601,25.06988506,55.14507294
114,4/4/2021,1,28.18364949,25.06988506,55.14507294
114,4/5/2021,1,26.33576906,25.06988506,55.14507294
114,4/6/2021,1,23.84477271,25.06988506,55.14507294
114,4/7/2021,1,28.96632589,25.06988506,55.14507294
114,4/8/2021,1,32.55959965,25.06988506,55.14507294
114,4/9/2021,1,69.87566685,25.06988506,55.14507294
114,4/10/2021,1,66.83139508,25.06988506,55.14507294
114,4/11/2021,1,28.61713856,25.06988506,55.14507294
114,4/12/2021,1,26.76925812,25.06988506,55.14507294
114,4/13/2021,1,24.27826177,25.06988506,55.14507294
114,4/14/2021,1,29.39981496,25.06988506,55.14507294
114,4/1/2021,2,17.26502526,25.06988506,55.14507294
114,4/2/2021,2,51.65769358,25.06988506,55.14507294
114,4/3/2021,2,43.81959961,25.06988506,55.14507294
114,4/4/2021,2,15.91931645,25.06988506,55.14507294
114,4/5/2021,2,18.27995673,25.06988506,55.14507294
114,4/6/2021,2,14.19367125,25.06988506,55.14507294
114,4/7/2021,2,16.6428571,25.06988506,55.14507294
114,4/8/2021,2,17.39675073,25.06988506,55.14507294
114,4/9/2021,2,51.78941905,25.06988506,55.14507294
114,4/10/2021,2,43.95132508,25.06988506,55.14507294
114,4/11/2021,2,16.05104192,25.06988506,55.14507294
114,4/12/2021,2,18.41168221,25.06988506,55.14507294
114,4/13/2021,2,14.32539672,25.06988506,55.14507294
114,4/14/2021,2,16.77458257,25.06988506,55.14507294
114,4/1/2021,3,10.20702132,25.06988506,55.14507294
114,4/2/2021,3,27.35500142,25.06988506,55.14507294
114,4/3/2021,3,20.44328802,25.06988506,55.14507294
114,4/4/2021,3,11.76118056,25.06988506,55.14507294
114,4/5/2021,3,6.477335607,25.06988506,55.14507294
114,4/6/2021,3,7.347198419,25.06988506,55.14507294
114,4/7/2021,3,8.156054841,25.06988506,55.14507294
114,4/8/2021,3,10.1166548,25.06988506,55.14507294
114,4/9/2021,3,27.2646349,25.06988506,55.14507294
114,4/10/2021,3,20.3529215,25.06988506,55.14507294
114,4/11/2021,3,11.67081404,25.06988506,55.14507294
114,4/12/2021,3,6.386969089,25.06988506,55.14507294
114,4/13/2021,3,7.2568319,25.06988506,55.14507294
114,4/14/2021,3,8.065688322,25.06988506,55.14507294
114,4/1/2021,4,5.981267427,25.06988506,55.14507294
114,4/2/2021,4,21.71722714,25.06988506,55.14507294
114,4/3/2021,4,14.30613299,25.06988506,55.14507294
114,4/4/2021,4,9.742319264,25.06988506,55.14507294
114,4/5/2021,4,6.648846058,25.06988506,55.14507294
114,4/6/2021,4,4.159932911,25.06988506,55.14507294
114,4/7/2021,4,5.258144705,25.06988506,55.14507294
114,4/8/2021,4,4.577907807,25.06988506,55.14507294
114,4/9/2021,4,20.31386752,25.06988506,55.14507294
114,4/10/2021,4,12.90277337,25.06988506,55.14507294
114,4/11/2021,4,8.338959644,25.06988506,55.14507294
114,4/12/2021,4,5.245486438,25.06988506,55.14507294
114,4/13/2021,4,2.756573291,25.06988506,55.14507294
114,4/14/2021,4,3.854785085,25.06988506,55.14507294
114,4/1/2021,5,15.66641326,25.06988506,55.14507294
114,4/2/2021,5,30.59891439,25.06988506,55.14507294
114,4/3/2021,5,19.93063922,25.06988506,55.14507294
114,4/4/2021,5,17.62116558,25.06988506,55.14507294
114,4/5/2021,5,14.62334534,25.06988506,55.14507294
114,4/6/2021,5,15.43221122,25.06988506,55.14507294
114,4/7/2021,5,16.60929645,25.06988506,55.14507294
114,4/8/2021,5,15.89160798,25.06988506,55.14507294
114,4/9/2021,5,30.82410911,25.06988506,55.14507294
114,4/10/2021,5,20.15583395,25.06988506,55.14507294
114,4/11/2021,5,17.8463603,25.06988506,55.14507294
114,4/12/2021,5,14.84854006,25.06988506,55.14507294
114,4/13/2021,5,15.65740594,25.06988506,55.14507294
114,4/14/2021,5,16.83449117,25.06988506,55.14507294
114,4/1/2021,6,32.78579977,25.06988506,55.14507294
114,4/2/2021,6,25.26431264,25.06988506,55.14507294
114,4/3/2021,6,22.81610334,25.06988506,55.14507294
114,4/4/2021,6,32.95613509,25.06988506,55.14507294
114,4/5/2021,6,27.5204532,25.06988506,55.14507294
114,4/6/2021,6,30.81899693,25.06988506,55.14507294
114,4/7/2021,6,28.56112552,25.06988506,55.14507294
114,4/8/2021,6,31.97911671,25.06988506,55.14507294
114,4/9/2021,6,24.45762958,25.06988506,55.14507294
114,4/10/2021,6,22.00942028,25.06988506,55.14507294
114,4/11/2021,6,32.14945204,25.06988506,55.14507294
114,4/12/2021,6,26.71377014,25.06988506,55.14507294
114,4/13/2021,6,30.01231387,25.06988506,55.14507294
114,4/14/2021,6,27.75444246,25.06988506,55.14507294
114,4/1/2021,7,100.6652507,25.06988506,55.14507294
114,4/2/2021,7,49.14362359,25.06988506,55.14507294
114,4/3/2021,7,56.46513315,25.06988506,55.14507294
114,4/4/2021,7,104.6192196,25.06988506,55.14507294
114,4/5/2021,7,99.03471201,25.06988506,55.14507294
114,4/6/2021,7,93.39896499,25.06988506,55.14507294
114,4/7/2021,7,104.4373385,25.06988506,55.14507294
114,4/8/2021,7,101.6396206,25.06988506,55.14507294
114,4/9/2021,7,50.1179934,25.06988506,55.14507294
114,4/10/2021,7,57.43950296,25.06988506,55.14507294
114,4/11/2021,7,105.5935894,25.06988506,55.14507294
114,4/12/2021,7,100.0090818,25.06988506,55.14507294
114,4/13/2021,7,94.3733348,25.06988506,55.14507294
114,4/14/2021,7,105.4117083,25.06988506,55.14507294
114,4/1/2021,8,227.7353741,25.06988506,55.14507294
114,4/2/2021,8,102.9484223,25.06988506,55.14507294
114,4/3/2021,8,116.5460543,25.06988506,55.14507294
114,4/4/2021,8,230.3076564,25.06988506,55.14507294
114,4/5/2021,8,236.7944508,25.06988506,55.14507294
114,4/6/2021,8,232.5297002,25.06988506,55.14507294
114,4/7/2021,8,231.8051799,25.06988506,55.14507294
114,4/8/2021,8,230.7835102,25.06988506,55.14507294
114,4/9/2021,8,105.9965585,25.06988506,55.14507294
114,4/10/2021,8,119.5941904,25.06988506,55.14507294
114,4/11/2021,8,233.3557925,25.06988506,55.14507294
114,4/12/2021,8,239.842587,25.06988506,55.14507294
114,4/13/2021,8,235.5778364,25.06988506,55.14507294
114,4/14/2021,8,234.853316,25.06988506,55.14507294
114,4/1/2021,9,238.5594103,25.06988506,55.14507294
114,4/2/2021,9,140.0260778,25.06988506,55.14507294
114,4/3/2021,9,150.8138405,25.06988506,55.14507294
114,4/4/2021,9,232.4410597,25.06988506,55.14507294
114,4/5/2021,9,247.1459385,25.06988506,55.14507294
114,4/6/2021,9,244.5292777,25.06988506,55.14507294
114,4/7/2021,9,249.3677909,25.06988506,55.14507294
114,4/8/2021,9,242.5333081,25.06988506,55.14507294
114,4/9/2021,9,143.9999756,25.06988506,55.14507294
114,4/10/2021,9,154.7877383,25.06988506,55.14507294
114,4/11/2021,9,236.4149575,25.06988506,55.14507294
114,4/12/2021,9,251.1198363,25.06988506,55.14507294
114,4/13/2021,9,248.5031755,25.06988506,55.14507294
114,4/14/2021,9,253.3416888,25.06988506,55.14507294
114,4/1/2021,10,189.2555321,25.06988506,55.14507294
114,4/2/2021,10,156.2957729,25.06988506,55.14507294
114,4/3/2021,10,162.1256174,25.06988506,55.14507294
114,4/4/2021,10,172.3227773,25.06988506,55.14507294
114,4/5/2021,10,177.3540057,25.06988506,55.14507294
114,4/6/2021,10,180.2039415,25.06988506,55.14507294
114,4/7/2021,10,186.6949136,25.06988506,55.14507294
114,4/8/2021,10,191.3640493,25.06988506,55.14507294
114,4/9/2021,10,158.4042901,25.06988506,55.14507294
114,4/10/2021,10,164.2341346,25.06988506,55.14507294
114,4/11/2021,10,174.4312945,25.06988506,55.14507294
114,4/12/2021,10,179.4625229,25.06988506,55.14507294
114,4/13/2021,10,182.3124586,25.06988506,55.14507294
114,4/14/2021,10,188.8034308,25.06988506,55.14507294
114,4/1/2021,11,180.7097252,25.06988506,55.14507294
114,4/2/2021,11,170.7717341,25.06988506,55.14507294
114,4/3/2021,11,180.3698334,25.06988506,55.14507294
114,4/4/2021,11,172.9533818,25.06988506,55.14507294
114,4/5/2021,11,173.6702644,25.06988506,55.14507294
114,4/6/2021,11,166.9547235,25.06988506,55.14507294
114,4/7/2021,11,183.0421883,25.06988506,55.14507294
114,4/8/2021,11,182.0895053,25.06988506,55.14507294
114,4/9/2021,11,172.1515142,25.06988506,55.14507294
114,4/10/2021,11,181.7496135,25.06988506,55.14507294
114,4/11/2021,11,174.333162,25.06988506,55.14507294
114,4/12/2021,11,175.0500446,25.06988506,55.14507294
114,4/13/2021,11,168.3345036,25.06988506,55.14507294
114,4/14/2021,11,184.4219684,25.06988506,55.14507294
114,4/1/2021,12,168.8004606,25.06988506,55.14507294
114,4/2/2021,12,187.5728596,25.06988506,55.14507294
114,4/3/2021,12,166.7514943,25.06988506,55.14507294
114,4/4/2021,12,161.0061699,25.06988506,55.14507294
114,4/5/2021,12,160.6084081,25.06988506,55.14507294
114,4/6/2021,12,160.0175941,25.06988506,55.14507294
114,4/7/2021,12,160.5523066,25.06988506,55.14507294
114,4/8/2021,12,168.8306398,25.06988506,55.14507294
114,4/9/2021,12,187.6030388,25.06988506,55.14507294
114,4/10/2021,12,166.7816735,25.06988506,55.14507294
114,4/11/2021,12,161.0363491,25.06988506,55.14507294
114,4/12/2021,12,160.6385873,25.06988506,55.14507294
114,4/13/2021,12,160.0477733,25.06988506,55.14507294
114,4/14/2021,12,160.5824858,25.06988506,55.14507294
114,4/1/2021,13,190.8116327,25.06988506,55.14507294
114,4/2/2021,13,172.4563979,25.06988506,55.14507294
114,4/3/2021,13,176.4412632,25.06988506,55.14507294
114,4/4/2021,13,175.7320025,25.06988506,55.14507294
114,4/5/2021,13,176.8155933,25.06988506,55.14507294
114,4/6/2021,13,174.4506326,25.06988506,55.14507294
114,4/7/2021,13,175.7725985,25.06988506,55.14507294
114,4/8/2021,13,191.4932706,25.06988506,55.14507294
114,4/9/2021,13,173.1380358,25.06988506,55.14507294
114,4/10/2021,13,177.1229011,25.06988506,55.14507294
114,4/11/2021,13,176.4136404,25.06988506,55.14507294
114,4/12/2021,13,177.4972312,25.06988506,55.14507294
114,4/13/2021,13,175.1322705,25.06988506,55.14507294
114,4/14/2021,13,176.4542363,25.06988506,55.14507294
114,4/1/2021,14,172.684372,25.06988506,55.14507294
114,4/2/2021,14,154.304105,25.06988506,55.14507294
114,4/3/2021,14,154.9575727,25.06988506,55.14507294
114,4/4/2021,14,170.7830828,25.06988506,55.14507294
114,4/5/2021,14,165.6623398,25.06988506,55.14507294
114,4/6/2021,14,159.893287,25.06988506,55.14507294
114,4/7/2021,14,171.3888918,25.06988506,55.14507294
114,4/8/2021,14,171.9368391,25.06988506,55.14507294
114,4/9/2021,14,153.5565721,25.06988506,55.14507294
114,4/10/2021,14,154.2100398,25.06988506,55.14507294
114,4/11/2021,14,170.03555,25.06988506,55.14507294
114,4/12/2021,14,164.9148069,25.06988506,55.14507294
114,4/13/2021,14,159.1457541,25.06988506,55.14507294
114,4/14/2021,14,170.6413589,25.06988506,55.14507294
114,4/1/2021,15,179.0191921,25.06988506,55.14507294
114,4/2/2021,15,148.0096387,25.06988506,55.14507294
114,4/3/2021,15,155.8935992,25.06988506,55.14507294
114,4/4/2021,15,166.1511816,25.06988506,55.14507294
114,4/5/2021,15,168.3194557,25.06988506,55.14507294
114,4/6/2021,15,173.7949211,25.06988506,55.14507294
114,4/7/2021,15,174.6269409,25.06988506,55.14507294
114,4/8/2021,15,179.8680898,25.06988506,55.14507294
114,4/9/2021,15,148.8585365,25.06988506,55.14507294
114,4/10/2021,15,156.7424969,25.06988506,55.14507294
114,4/11/2021,15,167.0000794,25.06988506,55.14507294
114,4/12/2021,15,169.1683535,25.06988506,55.14507294
114,4/13/2021,15,174.6438188,25.06988506,55.14507294
114,4/14/2021,15,175.4758387,25.06988506,55.14507294
114,4/1/2021,16,163.1239172,25.06988506,55.14507294
114,4/2/2021,16,128.3682164,25.06988506,55.14507294
114,4/3/2021,16,133.9285281,25.06988506,55.14507294
114,4/4/2021,16,151.3033818,25.06988506,55.14507294
114,4/5/2021,16,153.551719,25.06988506,55.14507294
114,4/6/2021,16,153.9745863,25.06988506,55.14507294
114,4/7/2021,16,154.0159373,25.06988506,55.14507294
114,4/8/2021,16,168.5453931,25.06988506,55.14507294
114,4/9/2021,16,133.7896923,25.06988506,55.14507294
114,4/10/2021,16,139.350004,25.06988506,55.14507294
114,4/11/2021,16,156.7248577,25.06988506,55.14507294
114,4/12/2021,16,158.9731949,25.06988506,55.14507294
